"Date","Daydemand","Demand1dayago","Demand7daysago","Demand30daysago","Demand365daysago","Meanpast7days","Meanpast30days","Meanpast365days","Tempofday","Wind","Raincover","dayofweek"
"2021-09-23","2447.65671796461","2421.95190884956","2294.31957235057","2192.10132938834","1917.31579058198","2360.66122055138","2271.71487047458","1545.21805678404","16.2","20.2","0","Thursday"
"2021-09-24","2497.09104616815","2447.65671796461","2308.78761511552","2185.29119644951","1948.08421152378","2382.56652706767","2280.23338342712","1546.67104562618","17.4","17.4","4.17","Friday"
"2021-09-25","2567.18194155133","2497.09104616815","2419.00885360397","2166.96207680456","1923.9757903714","2409.46701721805","2290.62671175108","1548.17517394028","16.8","10.9","8.33","Saturday"
"2021-09-26","2582.0637473962","2567.18194155133","2349.90796824357","2177.0658691241","1885.57821133426","2430.63460121053","2303.9673739093","1549.93738257365","17.2","22.8","0","Sunday"
"2021-09-27","2518.25737265658","2582.0637473962","2348.81717141921","2192.65928221169","1934.32039020083","2463.79971251805","2317.46730318504","1551.8455621245","16.2","33","8.33","Monday"
"2021-09-28","2457.13163539092","2518.25737265658","2381.83545427729","2176.19335399052","1855.98835118075","2488.00545555196","2328.32057286653","1553.44538947369","14.1","29.6","8.33","Tuesday"
"2021-10-01","2416.71847185183","2457.13163539092","2421.95190884956","2172.37401859147","1815.68951606268","2498.76205285391","2337.68518224655","1555.09235737564","14.8","24.2","12.5","Friday"
"2021-10-02","2260.14662466665","2416.71847185183","2447.65671796461","2210.23661673232","1835.72056445641","2498.01441899709","2345.82999735523","1556.73901204903","12.2","25.4","8.33","Saturday"
"2021-10-03","2216.13196219998","2260.14662466665","2497.09104616815","2198.31295505909","1823.14850801077","2471.22726281166","2347.49366428637","1557.9018231729","13.1","30.8","8.33","Sunday"
"2021-10-04","2183.61876597998","2216.13196219998","2567.18194155133","2190.88165955318","1797.83365720969","2431.09025081621","2348.08763119107","1558.97849017068","13.1","23.8","12.5","Monday"
"2021-10-05","2184.05688938199","2183.61876597998","2582.0637473962","2185.79349359786","1817.55029148872","2376.29551144888","2347.84553473863","1560.03543567416","12.9","28.4","16.67","Tuesday"
"2021-10-06","2222.05120044379","2184.05688938199","2518.25737265658","2215.51414423808","1887.29526233985","2319.43738887542","2347.78764793143","1561.03956333962","12.6","26.5","4.17","Wednesday"
"2021-10-07","2241.24608039941","2222.05120044379","2457.13163539092","2268.46272981427","1931.26573610586","2277.12222141645","2348.00554980495","1561.95670289607","15.4","13","8.33","Thursday"
"2021-10-08","2261.62147235947","2241.24608039941","2416.71847185183","2261.71645683284","1914.43916249528","2246.28142784623","2347.09832815779","1562.80596411331","15.9","9.2","12.5","Friday"
"2021-10-09","2339.95932512352","2261.62147235947","2260.14662466665","2273.94481114956","1925.79524624575","2224.12471363304","2347.09516200868","1563.7571485239","13.5","6.7","4.17","Saturday"
"2021-10-10","2313.36339261117","2339.95932512352","2216.13196219998","2315.1503300346","1948.51572162118","2235.52652798402","2349.29564580781","1564.89184463041","13.6","12.2","4.17","Sunday"
"2021-10-11","2321.22705335005","2313.36339261117","2183.61876597998","2335.13529703114","1958.96414945906","2249.41673232847","2349.23608122703","1565.89142729066","11.6","13.2","4.17","Monday"
"2021-10-12","2329.70434801505","2321.22705335005","2184.05688938199","2315.32176732803","1966.66773451315","2269.07505909563","2348.77247310433","1566.88392839721","11.6","17.1","4.17","Tuesday"
"2021-10-13","2362.23391321354","2329.70434801505","2222.05120044379","2365.08959059523","2037.90096106184","2289.88183890035","2349.25189246056","1567.87854925612","11.9","11.5","4.17","Wednesday"
"2021-10-14","2403.21052189219","2362.23391321354","2241.24608039941","2371.7806315357","2090.61086495565","2309.9079407246","2349.15670321451","1568.76713268667","13.6","20.5","4.17","Thursday"
"2021-10-15","2428.98946970297","2403.21052189219","2261.62147235947","2358.30256838213","2038.94977846009","2333.04571808071","2350.20436622639","1569.62357010294","12.9","17.7","0","Friday"
"2021-10-16","2422.49052273267","2428.98946970297","2339.95932512352","2238.17231154392","2061.95480061408","2356.95543198693","2352.56059627042","1570.69217199675","11.8","9.4","4.17","Saturday"
"2021-10-17","2381.6414704594","2422.49052273267","2313.36339261117","2260.35508038953","2095.05932055267","2368.74560307395","2358.70453664337","1571.67994109845","13.1","18.1","0","Sunday"
